WORKORDERID,ACTUALSTARTDATE,ACTUALFINISHDATE,UNITSACCOMP,WOXCOORDINATE,WOYCOORDINATE
710568,2/21/2020  12:00:00 AM,2/21/2020  12:00:00 AM,3,440968.9,10647329.5
710571,2/21/2020  12:00:00 AM,2/21/2020  12:00:00 AM,7,441666.05,10647031
710574,2/21/2020  12:00:00 AM,2/21/2020  12:00:00 AM,1,450941.1,10651885.62
710578,3/18/2020  12:00:00 PM,3/18/2020  12:00:00 PM,2,434073.09,10631828.5
710579,3/18/2020  6:00:00 AM,3/18/2020  6:00:00 AM,1,434073.09,10631828.5
710580,3/18/2020  12:00:00 PM,3/18/2020  12:00:00 PM,2,434800.89,10632637.5
710587,2/21/2020  12:00:00 AM,2/21/2020  12:00:00 AM,2,450033.95,10652630.62
710590,2/21/2020  12:00:00 AM,2/21/2020  12:00:00 AM,3,450257.35,10652756.67
710599,3/18/2020  10:20:24 AM,3/18/2020  10:35:37 AM,4,440036.06,10662914
710604,3/18/2020  1:45:16 PM,3/18/2020  2:45:39 PM,9,439534.22,10663857
710628,3/18/2020  8:29:57 AM,3/18/2020  9:30:03 AM,3,398435.86,10675651
710630,3/18/2020  2:45:51 PM,3/18/2020  3:15:02 PM,4,439552.23,10664273.5
710631,3/10/2020  8:15:00 AM,3/10/2020  9:40:00 AM,1,402980.08,10680859.17
710633,3/18/2020  9:50:15 AM,3/18/2020  10:40:22 AM,2,398435.86,10675651
710635,3/10/2020  9:50:00 AM,3/10/2020  10:20:00 AM,1,412710.41,10696804
710637,3/18/2020  10:50:05 AM,3/18/2020  11:30:12 AM,1,398435.86,10675651
710638,3/10/2020  10:45:00 AM,3/10/2020  11:45:00 AM,2,404860.55,10718534.5
710641,3/18/2020  1:35:19 PM,3/18/2020  2:50:30 PM,4,398435.86,10675651
710643,3/18/2020  10:00:48 AM,3/18/2020  11:00:56 AM,5,441861.45,10653859
710644,3/18/2020  2:59:24 PM,3/18/2020  3:19:45 PM,1,398904.47,10675613
710646,3/18/2020  11:00:24 AM,3/18/2020  12:00:29 PM,6,441861.45,10653859
710647,3/18/2020  1:00:33 PM,3/18/2020  2:30:41 PM,3,441861.45,10653859
710699,3/2/2020  12:00:00 PM,3/2/2020  12:00:00 PM,3,355960.28,10682710.25
710705,3/2/2020  12:00:00 PM,3/2/2020  12:00:00 PM,2,351621.58,10683893.17
770867,7/23/2021  9:30:00 AM,7/23/2021  9:40:00 AM,4,433985.47,10662471
770869,7/23/2021  9:45:00 AM,7/23/2021  10:00:00 AM,6,434866.49,10662443.24
770872,7/23/2021  10:10:00 AM,7/23/2021  10:15:00 AM,2,435351.95,10662765.96
770874,7/23/2021  10:20:00 AM,7/23/2021  10:30:00 AM,4,435925.86,10662580.75
770876,7/23/2021  10:35:00 AM,7/23/2021  11:00:00 AM,11,439298.78,10662395.89
770878,7/23/2021  11:05:00 AM,7/23/2021  11:10:00 AM,1,433571.43,10662707.05
770881,7/23/2021  11:10:00 AM,7/23/2021  11:15:00 AM,2,443121.14,10661627.91
770884,7/23/2021  11:15:00 AM,7/23/2021  11:20:00 AM,2,444538.27,10661435.11
770885,7/23/2021  11:20:00 AM,7/23/2021  11:30:00 AM,4,445890.41,10661609.98
770888,7/23/2021  11:30:00 AM,7/23/2021  11:35:00 AM,3,462031.69,10660640.11
770889,7/23/2021  11:35:00 AM,7/23/2021  11:40:00 AM,2,464266.65,10660541.92
770890,7/16/2021  12:00:00 AM,7/16/2021  12:00:00 AM,16,401760.95,10693210.99
770892,7/23/2021  11:40:00 AM,7/23/2021  11:45:00 AM,1,433221.26,10662725.4
770893,7/23/2021  11:45:00 AM,7/23/2021  11:50:00 AM,1,432879.98,10662746.35
770895,7/16/2021  12:00:00 AM,7/16/2021  12:00:00 AM,49,402759.99,10693861.38
770897,7/23/2021  11:50:00 AM,7/23/2021  12:00:00 PM,2,433221.26,10662725.4
770900,7/23/2021  12:35:00 PM,7/23/2021  12:40:00 PM,1,451679.23,10659440.68
770902,7/16/2021  12:00:00 AM,7/16/2021  12:00:00 AM,40,398357.71,10682943.96
770905,7/23/2021  12:45:00 PM,7/23/2021  12:50:00 PM,1,452380.26,10659007.23
770907,7/23/2021  12:50:00 PM,7/23/2021  1:10:00 PM,3,448306.4,10661554.77
770909,7/16/2021  12:00:00 AM,7/16/2021  12:00:00 AM,7,399139.97,10682917.56
770910,7/23/2021  1:15:00 PM,7/23/2021  1:25:00 PM,2,447113.09,10661646.62
770911,7/23/2021  1:30:00 PM,7/23/2021  1:40:00 PM,1,446052.7,10661696.79
770912,7/16/2021  12:00:00 AM,7/16/2021  12:00:00 AM,4,407299.2,10688933.49
770915,7/23/2021  1:40:00 PM,7/23/2021  1:50:00 PM,9,445128.33,10661740.35
770917,7/16/2021  12:00:00 AM,7/16/2021  12:00:00 AM,3,403153.34,10692796.33
770918,7/23/2021  1:50:00 PM,7/23/2021  2:05:00 PM,5,444853.25,10661779.38
770920,7/16/2021  12:00:00 AM,7/16/2021  12:00:00 AM,2,411537.57,10696990.06
770922,7/16/2021  12:00:00 AM,7/16/2021  12:00:00 AM,5,410273.74,10699303.88
770928,7/30/2021  11:00:00 AM,8/10/2021  11:15:08 AM,4,440086.72,10651815.11
770930,7/17/2021  12:00:00 AM,7/17/2021  12:00:00 AM,70,420295.74,10709827.96
770935,7/30/2021  11:20:00 AM,7/30/2021  11:25:00 AM,2,440086.72,10651815.11
770936,7/30/2021  11:30:00 AM,7/30/2021  11:40:00 AM,2,440086.72,10651815.11
770937,7/30/2021  11:45:00 AM,7/30/2021  11:55:00 AM,7,440086.72,10651815.11
770938,7/30/2021  1:00:00 PM,7/30/2021  1:15:00 PM,11,440086.72,10651815.11
770940,7/30/2021  1:20:00 PM,7/30/2021  1:30:00 PM,7,440086.72,10651815.11
770951,7/23/2021  1:35:00 PM,7/23/2021  1:40:00 PM,6,440086.72,10651815.11
770957,7/30/2021  1:45:00 PM,7/30/2021  1:55:00 PM,5,440086.72,10651815.11
770961,7/30/2021  2:00:00 PM,7/30/2021  2:30:00 PM,10,440086.72,10651815.11
770962,7/23/2021  12:00:00 AM,7/23/2021  12:00:00 AM,31,400548.33,10682869
770966,7/23/2021  12:00:00 AM,7/23/2021  12:00:00 AM,54,399141.23,10682917.46
770970,7/13/2021  12:00:00 PM,7/13/2021  12:00:00 PM,6,378087.02,10678942.33
770971,7/23/2021  12:00:00 AM,7/23/2021  12:00:00 AM,40,407764.14,10720019.05
770975,7/13/2021  12:00:00 PM,7/13/2021  12:00:00 PM,4,378087.02,10678942.33
770977,7/23/2021  12:00:00 AM,7/23/2021  12:00:00 AM,25,397252.85,10682980.46
770978,7/13/2021  12:00:00 PM,7/13/2021  12:00:00 PM,1,370511.31,10681812.64
770979,7/23/2021  12:00:00 AM,7/23/2021  12:00:00 AM,15,400503.39,10681550.1
770981,7/13/2021  12:00:00 PM,7/13/2021  12:00:00 PM,8,375440.81,10691234
770986,7/13/2021  12:00:00 PM,7/13/2021  12:00:00 PM,2,373175.63,10688610.29
770987,8/10/2021  8:00:37 AM,8/10/2021  9:45:47 AM,32,389645.89,10658951.37
770989,8/10/2021  10:00:57 AM,8/10/2021  11:30:03 AM,42,393538.27,10664374.9
770991,8/10/2021  1:20:24 PM,8/10/2021  2:30:34 PM,19,393538.27,10664374.9
770997,7/13/2021  12:00:00 PM,7/13/2021  12:00:00 PM,10,377974.16,10691776.44
770998,7/30/2021  8:00:00 AM,7/30/2021  10:00:00 AM,12,430206.87,10655397.98
771003,8/10/2021  8:45:16 AM,8/10/2021  9:45:26 AM,1,414399.89,10704603.44
771005,8/10/2021  10:15:55 AM,8/10/2021  11:00:05 AM,1,419264.44,10715485
771007,7/13/2021  12:00:00 PM,7/13/2021  12:00:00 PM,1,378172.67,10691728
771009,8/10/2021  12:00:00 AM,8/10/2021  12:00:00 AM,4,419264.44,10715485
771011,8/10/2021  2:35:43 PM,8/10/2021  3:40:27 PM,41,393538.27,10664374.9
771013,7/30/2021  10:15:00 AM,7/30/2021  11:20:00 AM,4,437284.36,10660951.91
771014,7/13/2021  12:00:00 PM,7/13/2021  12:00:00 PM,13,377974.16,10691776.44
771017,7/30/2021  11:30:00 AM,7/30/2021  12:00:00 PM,2,439473.06,10657809.28
771019,7/30/2021  1:30:00 PM,7/30/2021  2:00:00 PM,2,440481.87,10659382.47
771082,7/22/2021  4:00:00 AM,7/22/2021  4:15:00 AM,6,420140.07,10660590.66
771083,7/22/2021  4:15:00 AM,7/22/2021  4:25:00 AM,1,421789.05,10659761.29
771084,7/22/2021  4:30:00 AM,7/22/2021  4:35:00 AM,1,424441.16,10659699.88
771085,7/22/2021  4:40:00 AM,7/22/2021  4:50:00 AM,2,423117.11,10659639.48
771086,7/22/2021  4:50:00 AM,7/22/2021  5:00:00 AM,1,430830.65,10655066.72
713617,3/23/2020  12:00:00 AM,3/23/2020  12:00:00 AM,5,445736.72,10641579.52
713618,3/9/2020  12:00:00 PM,3/9/2020  12:00:00 PM,2,434255.27,10632419.5
713619,3/23/2020  12:00:00 AM,3/23/2020  12:00:00 AM,26,445234.8,10643446.88
713620,3/9/2020  12:00:00 PM,3/9/2020  12:00:00 PM,10,434075.64,10632751.5
713621,4/1/2020  12:00:00 PM,4/1/2020  12:00:00 PM,6,373071.63,10676860.5
713623,4/1/2020  12:00:00 PM,4/1/2020  12:00:00 PM,5,374983.9,10677732.12
713632,3/24/2020  12:00:00 AM,3/24/2020  12:00:00 AM,4,436984.03,10650923.48
713634,3/24/2020  12:00:00 AM,3/24/2020  12:00:00 AM,2,436984.32,10652328.34
713635,4/1/2020  12:00:00 PM,4/1/2020  12:00:00 PM,2,375160.63,10678606.88
713636,3/13/2020  12:00:00 AM,3/13/2020  12:00:00 PM,3,420705.19,10643420
713637,3/13/2020  12:00:00 PM,3/13/2020  12:00:00 PM,10,428003.62,10640061.5
713638,4/1/2020  12:00:00 PM,4/1/2020  12:00:00 PM,4,373231.46,10690658.62
713640,4/1/2020  12:00:00 PM,4/1/2020  12:00:00 PM,3,369007.83,10693567.25
713641,3/13/2020  6:00:00 AM,3/13/2020  6:00:00 AM,10,434389.08,10641267.5
713642,3/24/2020  12:00:00 AM,3/24/2020  12:00:00 AM,4,437196.29,10655797.51
713643,4/1/2020  12:00:00 PM,4/1/2020  12:00:00 PM,5,377317.7,10691129.5
713644,4/1/2020  12:00:00 PM,4/1/2020  12:00:00 PM,3,377284.18,10691758.44
713645,3/24/2020  12:00:00 AM,3/24/2020  12:00:00 AM,6,437202.26,10657192.71
713646,4/1/2020  12:00:00 PM,4/1/2020  12:00:00 PM,3,378351.1,10691755.2
713648,3/24/2020  12:00:00 AM,3/24/2020  12:00:00 AM,1,437066.56,10658625.33
713651,3/24/2020  12:00:00 AM,3/24/2020  12:00:00 AM,1,436647.6,10659081.27
713653,3/13/2020  12:00:00 PM,3/13/2020  12:00:00 PM,4,426650.95,10641837.98
713655,4/1/2020  12:00:00 PM,4/1/2020  12:00:00 PM,15,373118.75,10681660.67
713659,4/2/2020  12:00:00 PM,4/2/2020  12:00:00 PM,12,385303.41,10653797.04
713660,3/24/2020  12:00:00 AM,3/24/2020  12:00:00 AM,9,436371.34,10660018.45
713662,4/2/2020  12:00:00 PM,4/2/2020  12:00:00 PM,9,385315.12,10652865.33
713663,4/2/2020  12:00:00 PM,4/2/2020  12:00:00 PM,12,367906.05,10685791
713664,4/2/2020  12:00:00 PM,4/2/2020  12:00:00 PM,4,370302.42,10686072.5
713665,3/24/2020  12:00:00 AM,3/24/2020  12:00:00 AM,1,436347.6,10661439.17
713666,4/2/2020  12:00:00 PM,4/2/2020  12:00:00 PM,4,365288.08,10683279.5
713667,3/24/2020  12:00:00 AM,3/24/2020  12:00:00 AM,7,436163.99,10664045.5
713673,3/24/2020  12:00:00 AM,3/24/2020  12:00:00 AM,5,436260.55,10664913.2
713678,3/13/2020  12:00:00 PM,3/13/2020  12:00:00 PM,6,438365.83,10639541
713681,3/24/2020  12:00:00 AM,3/24/2020  12:00:00 AM,4,451137.6,10639800.17
713684,3/13/2020  12:00:00 PM,3/13/2020  12:00:00 PM,9,435179.86,10640588
713685,3/24/2020  12:00:00 AM,3/24/2020  12:00:00 AM,1,448829.81,10651636.64
713686,3/24/2020  12:00:00 AM,3/24/2020  12:00:00 AM,2,442585.79,10666319.25
713687,3/13/2020  12:00:00 PM,3/13/2020  12:00:00 PM,19,428959.67,10631213.5
